HEADING,VERTICAL_ANGLE,VELOCITY
39.8055710922652,59.14895887701306,22.849633766542787
38.853374340353334,20.00303615634458,26.55977931653964
37.874983651098205,51.992497604529746,21.472573970341056
34.77783136636388,24.621224048850863,23.824898735227745
12.528807709151511,49.89347561355543,19.160316331623992
3.1798301198642345,60.418063897845826,20.296239460723957
45.763898460929994,14.786669636883591,32.468855519428644
44.21517539700812,13.05851886416379,33.918038869304695
45.744059202888714,62.676815843287926,25.591930453146478
42.64670313389169,17.08497102377391,30.039243778242035
30.068582821862453,79.04571850328786,33.97686037095205
28.926425835253614,28.56018171113702,22.52013978324368
27.758540601060023,48.24626877155884,20.59073606941342
26.56505117707799,33.12046567001111,21.339511676365845
25.34617594194669,68.03262146937954,24.382362071216544
24.102234501161142,41.37316450123853,20.28985742082973
22.83365417791754,36.20727856535044,20.59867804798618
45.72522429905925,29.767700593151368,25.215569213138096
41.08175113593263,53.52804688249853,23.041648558182416
29.427456403189737,60.257642278786626,22.58068102559639
11.59217541029107,59.46712165494331,21.124879313602396
10.175510843043208,31.56714644056083,20.874226751756208
8.74616226255521,16.148313405015543,26.91615490894799
7.305759533310825,52.57655088418628,19.990391273910635
5.856013585428957,45.579223073089956,19.61315037167631
4.398705354995532,37.87777065526589,19.89703669873137
2.9356734464211725,36.188799086378054,20.048829584148336
27.699472808055,73.22382479150025,28.317248163955558
26.56505117707799,75.92070305996158,30.490229139388042
11.309932474020215,52.62056706483501,20.365631529294415
7.125016348901798,73.57480513809907,27.000331029355827
5.710593137499643,38.081786231901425,20.152974593626258
24.863696571751866,14.938945631240415,29.83094277316721
23.702645950966243,18.035728441394774,27.31376044073468
22.520565602896887,37.59846288210293,21.221719257704805
11.040940180323734,27.761749112530108,22.29591622269013
6.952957468173915,52.532477147370585,20.484411080593027
4.1849161251184155,37.71781302192098,20.412614139781624
43.60281897270362,73.16326745932179,32.034190479038614
42.87890360333855,38.265102798693505,24.045019722777113
42.13759477388825,53.4277129122621,24.095068944387034
41.37851529588266,76.56097487337513,34.85063498255574
38.99099404250548,47.33223967517037,23.062193053833596
20.854458039578347,51.63299160520764,21.283623838462006
10.7842978675626,28.457066855707524,22.374046300256136
9.462322208025617,49.96781916558824,20.59279782173291
8.130102354155978,12.270506278599186,31.65544354055289
6.78897457443879,38.67925768718033,20.621293505932623
2.7263109939062655,63.16117946299278,22.626591849338705
42.929969346958906,28.45544754939432,26.22296412390167
40.71084667118098,62.48265896090525,26.058941801260058
38.33334010909863,25.9549427874579,26.139472206328158
27.0955524937518,28.31057426903928,23.820819012408375
26.029592191513455,18.99660537743451,27.61565337166406
24.94390526342458,19.735652712657362,27.05257421863843
23.838740183171726,21.588356180702284,25.961209804220644
22.71441235316724,60.86684476200734,23.18791867619883
21.5713071912546,56.293081017001825,22.16482488777039
20.409882833803987,32.110882223487764,22.35679374857045
42.27368900609374,47.13210514361311,24.186025915768298
40.06078445787381,45.98572136704844,23.75504938971188
37.69424046668917,70.41283649088186,29.38631454704421
41.6335393365702,57.136283246341556,25.454191011220725
39.427802196036204,35.04248339689896,24.654864502629454
38.659808254090095,69.46138493196656,29.332157782558554
37.874983651098205,42.90397759888645,23.680292924173187
37.0730733173104,32.04132940655038,24.80234900651042
7.431407971172507,34.44789135419474,22.08621173291507
3.7313969991604465,23.394844834139185,24.909012995020102
25.083594006190918,26.255879300465175,25.329468483122607
24.075498255078834,17.928584554625477,29.361865814018397
23.051300916473025,23.646532885789707,26.1131245962765
22.01128319791936,79.95828604484633,38.05617978643025
20.955776730632184,12.099159656149912,34.7061399542879
19.88516511385544,52.61512051948359,22.542206075087048
18.799885158652657,74.01837880765983,30.33241441399531
7.275004957889255,39.920710704444865,21.73049860659834
3.6522227803063356,77.7967895390841,33.43807943760098
24.623564786163612,62.426335120704266,25.123811711892877
18.43494882292201,27.21785723217041,24.701621911692687
7.125016348901798,61.50206634544574,23.78772664178819
3.576334374997351,41.73998197236908,21.791515604490176
24.179107146689176,56.743738105760656,23.969083760513794
21.194056481542283,56.34739481308701,23.639593804658542
18.083445383048655,78.75006792315021,36.350785922093976
6.981057406829795,43.54860153403979,22.02050069017837
3.503531644784458,73.1179791365542,29.4367362045602
23.749494492866763,17.603313302454087,30.48768513966262
20.80679101271123,43.18237741906379,22.929855987926164
19.79887635452493,70.31249652341211,28.666281169686183
18.778033222445544,47.9281236338111,22.820906228505628
17.744671625056935,76.19996733143955,33.34068678147685
6.84277341263094,52.852142689407,22.653366830098133
3.433630362450522,44.10601774478045,22.17253840674747
7.386043151267269,36.20686023184285,23.671964389822826
3.1798301198642345,49.41581072361339,23.17159326445591
2.1210963966614536,74.2134264114726,31.818956004816734
23.574706201912615,47.088924285194615,24.2950654608443
22.693794945092357,11.972918786921692,37.95935684337552
21.80140948635181,33.78806610322807,25.072831482636346
20.89776549883886,24.788320050604543,27.543628000314396
19.98310652189998,78.92847927449422,39.02787930147477
19.057704510128328,24.655257870438234,27.437774687187066
16.220193695602784,18.92802164722068,30.25974075038391
15.255118703057775,56.94588057629673,24.731934395873505
8.2758928270752,29.695596348629767,25.169362766433522
4.159642293712642,50.95632840143785,23.513447747383022
2.0825652797308845,50.39181121871014,23.44381238115555
23.198590513648185,34.03977241792916,25.382360441912684
22.328656378019147,54.46793682421185,25.057309326833426
21.44773632710535,65.14216254635967,27.815919665641225
20.556045219583467,65.79317092703477,28.00761423882931
19.65382405805331,79.89134280955085,41.08536441316667
18.741340445192723,19.850382890238798,30.13584700536316
15.945395900922854,10.194442099489644,40.49631433116735
14.995079129175986,61.256493559316084,25.969787772248264
8.130102354155978,66.78505814216679,27.6753663292617
5.10216525235819,51.34415816577076,23.77712424458764
2.0454084888872277,70.93523186814059,29.837952681100425
7.001267557495338,28.301734787800047,25.9767507117355
6.009005957494525,71.09804612502327,30.286699298980007
2.009553813021139,33.72452219655875,24.61375874254784
7.594643368591445,38.48564277852336,24.688036834177705
6.654425046006596,19.780712025955246,30.502863718176144
5.710593137499643,60.24120734549304,26.199381185727557
4.763641690726177,16.920380056201246,32.567026581483326
4.685899839502702,38.54974329605356,24.818628420815223
4.6106493186606095,37.962480050313005,25.08148421910263
7.2369220259680045,52.82796318765343,25.43613097312579
6.340191745909909,22.354507941551947,29.730548132607016
5.440332031005506,41.46337399106715,25.01174812290977
4.537772507906651,36.49524805747501,25.462402346955336
3.632950739488207,38.8052004696958,25.180160359989312
2.7263109939062655,78.66328718055584,40.063679522471816
1.8183029644518331,46.53387433438823,24.884306987264612
4.467159061389273,44.69554897061232,25.09559054668808
